time,signal
25.52,0.7965262883881817
25.560000000000002,0.6196744916485659
25.6,0.657263608994569
25.64,0.5707868354034312
25.68,0.46980037810566444
25.72,0.37223160858264115
25.76,0.2552293855765233
25.8,0.26218672662963644
25.84,0.28408042797164723
25.88,0.0930614712258953
25.92,0.10128876677388926
25.96,-0.0851081146913498
26.0,-0.05525727131457383
26.04,-0.10685077628792182
26.080000000000002,-0.12516066110983037
26.12,-0.2337016366735232
26.16,-0.30633964870390396
26.2,-0.27452207360013825
26.240000000000002,-0.3821832525963185
26.28,-0.4640281379887483
26.32,-0.5246083343586593
26.36,-0.5577397157856455
26.400000000000002,-0.5744419073187447
26.44,-0.5748128031833388
26.48,-0.6559015558839602
26.52,-0.67454925819076
26.560000000000002,-0.7688084838619761
26.6,-0.7477001282102422
26.64,-0.8920968703582465
26.68,-0.8821643844107597
26.72,-0.8894039075600975
26.76,-1.0017583540727026
26.8,-0.8782632538914799
26.84,-0.9259100773140722
26.88,-1.0552643627037752
26.92,-1.0508608450123342
26.96,-1.0865209530334232
27.0,-0.9638169793191315
27.04,-0.9795704384194546
27.080000000000002,-1.0230953464548758
27.12,-0.9813663520293465
27.16,-0.8983812251675661
27.2,-0.9022218822178983
27.240000000000002,-0.8652819279329412
27.28,-0.8266065972209508
27.32,-0.84016563667022
27.36,-0.8022179656549975
27.400000000000002,-0.8159152610722111
27.44,-0.6915726066027836
27.48,-0.7727997705859673
27.52,-0.7083839956049686
27.560000000000002,-0.677121615745918
27.6,-0.5535479957555642
27.64,-0.47256668975658256
27.68,-0.4717339758157618
27.72,-0.40924360637547696
27.76,-0.3038499009877843
27.8,-0.2667573215749616
27.84,-0.26331318050117586
27.88,-0.20288812910575774
27.92,-0.141153918684167
27.96,-0.041998611667845215
28.0,-0.020593061661119953
28.04,0.06465970883396549
28.080000000000002,0.05758388429767715
28.12,0.1796224309450944
28.16,0.2286219705560153
28.2,0.28430625881123156
28.240000000000002,0.4198705861247111
28.28,0.3839916297602324
28.32,0.4664951690359107
28.36,0.5206479397676727
28.400000000000002,0.5712878160089505
28.44,0.6812542673729229
28.48,0.685454378857467
28.52,0.7485453776571898
28.560000000000002,0.7732111833446372
28.6,0.8445624751282945
28.64,0.9742180249271627
28.68,0.9117192379386466
28.72,0.8140191053036022
28.76,0.8812728434001766
28.8,0.9669792476487716
28.84,0.987670359867798
28.88,0.9607578960498763
28.92,0.8772698376714299
28.96,0.9529896839424314
29.0,1.0595299887356213
29.04,1.0536867113542907
29.080000000000002,0.9077435615861916
29.12,0.9247950670837451
29.16,0.9975277641578032
29.2,1.047265649684391
29.240000000000002,0.9061416114565484
29.28,0.8511738709734866
29.32,0.9386237980005393
29.36,0.8847961708142317
29.400000000000002,0.8105677021923334
29.44,0.7865894456026873
29.48,0.7150919483047825
29.52,0.6952884511312056
29.560000000000002,0.6840425998366342
29.6,0.4948029674448385
29.64,0.47210336834689115
29.68,0.46024479193541534
29.72,0.3778078772104619
29.76,0.4427383278799218
29.8,0.2991753130328436
29.84,0.23522962741339612
29.88,0.15654428600964204
29.92,0.20014065489002614
29.96,0.01902158579314813
30.0,-0.11709549649579133
30.04,-0.06927759254100434
30.080000000000002,-0.10037488910665142
30.12,-0.19363116642363906
30.16,-0.2666786843964067
30.2,-0.3853587624659834
30.240000000000002,-0.3911252494778278
30.28,-0.47245233699590194
30.32,-0.5011115054035782
30.36,-0.5204647546379889
30.400000000000002,-0.5489688426684846
30.44,-0.47760431163247563
30.48,-0.625748058241435
30.52,-0.8321217157484551
30.560000000000002,-0.8731937665206572
30.6,-0.9035979545945909
30.64,-0.8121210994746809
30.68,-0.8700736790526306
30.72,-0.898129182779345
30.76,-0.9644842070102199
30.8,-0.989707926642927
30.84,-0.9232190084791234
30.88,-0.9673058685263236
30.92,-1.0601539419363526
30.96,-1.008627170782833
31.0,-1.0147737159138355
31.04,-1.0047467667004741
31.080000000000002,-1.0841027299823054
31.12,-0.8891569493003969
31.16,-0.918907620312272
31.2,-1.0742245901861316
31.240000000000002,-0.9124211723399249
31.28,-0.7662443938220418
31.32,-0.8000817978785062
31.36,-0.8460927126695853
31.400000000000002,-0.8143215120653896
31.44,-0.7303393138178577
31.48,-0.7319013926385235
31.52,-0.7195247774903788
31.560000000000002,-0.7335119096331284
31.6,-0.521922880577131
31.64,-0.5293967650725039
31.68,-0.4911321263207983
31.720000000000002,-0.3128628860592809
31.76,-0.3150103529145438
31.8,-0.306943699796642
31.84,-0.220871096929707
31.88,-0.1616749307181623
31.92,-0.20881860014241338
31.96,-0.035169242438010215
32.0,-0.011121777617820705
32.04,-0.037681010648831836
32.08,0.07032702777520455
32.12,0.16586184526231934
32.160000000000004,0.21119503115856395
32.2,0.19699215878810925
32.24,0.3331147580674963
32.28,0.47565503187771774
32.32,0.4349966499507423
32.36,0.6017332588592427
32.4,0.5506483634253538
32.44,0.5137689861915951
32.480000000000004,0.6171599749439611
32.52,0.6938187206087019
32.56,0.751611303874167
32.6,0.6699398919408046
32.64,0.8830482470829487
32.68,0.9316833378994372
32.72,0.8665847321479333
32.76,1.0515270214051777
32.8,1.0004792021897408
32.84,0.8779507432471181
32.88,0.8986766744117781
32.92,0.9754711986364188
32.96,0.9928981173794074
33.0,0.9629719870928378
33.04,1.0224545948756703
33.08,0.9611924046247722
33.12,0.976723833337278
33.160000000000004,1.0163317931944587
33.2,1.0017183427835146
33.24,0.864297456612004
33.28,1.005393737611296
33.32,0.9122146582219208
33.36,0.9062208199662344
33.4,0.8015211139183677
33.44,0.6892285058251314
33.480000000000004,0.7327170452398399
33.52,0.7441713466953562
33.56,0.7223388680220824
33.6,0.5328152396325653
33.64,0.5882395023561929
33.68,0.5021129521627193
33.72,0.4180946052759267
33.76,0.4407194976712002
33.8,0.2580627758400281
33.84,0.18219709001729728
33.88,0.18672189876936907
33.92,0.1908630563916062
33.96,0.08891862195223516
34.0,-0.11070309053598605
34.04,-0.11683196636983972
34.08,-0.14889893515854316
34.12,-0.1599403281686282
34.160000000000004,-0.3314693433449795
34.2,-0.2597470573776998
34.24,-0.38096104983269147
34.28,-0.4778117284843553
34.32,-0.4990176668708202
34.36,-0.5932339231110879
34.4,-0.5848975210043494
34.44,-0.6768102896805559
34.480000000000004,-0.6658234955823727
34.52,-0.7384023615502724
34.56,-0.7311993174362479
34.6,-0.8368030233396253
34.64,-0.8260239601398853
34.68,-0.8718393259666248
34.72,-0.9387043889203207
34.76,-0.98402601123505
34.800000000000004,-0.9059881289878169
34.84,-0.884489904540156
34.88,-1.0035815911925094
34.92,-0.9661963463660427
34.96,-0.9719655651518296
35.0,-1.0041126187403036
35.04,-0.9869104614672473
35.08,-0.8998872604264976
35.12,-1.0178633138016164
35.160000000000004,-0.9994522155780132
35.2,-0.9363460078057204
35.24,-0.9083699274828323
35.28,-0.9314322208040821
35.32,-0.8592354749707247
35.36,-0.799947939715287
35.4,-0.8209214164859169
35.44,-0.6811304141202047
35.480000000000004,-0.7518998034649698
35.52,-0.7893611731170694
35.56,-0.6573650081823248
35.6,-0.5243968768263054
35.64,-0.5111040807152317
35.68,-0.4248270678936509
35.72,-0.4061930377180153
35.76,-0.38421512506330513
35.800000000000004,-0.24796002746604415
35.84,-0.25706387326411256
35.88,-0.20652626299745572
35.92,-0.10823891414722649
35.96,-0.051956940484762466
36.0,-0.004518939313526697
36.04,0.06387905426184645
36.08,0.14658061170398254
36.12,0.1666804953965826
36.160000000000004,0.2333178909372589
36.2,0.35061824488295956
36.24,0.3589166053931624
36.28,0.4150304378262681
36.32,0.4658613645955363
36.36,0.5548759626377539
36.4,0.6773915843327706
36.44,0.6047037321494383
36.480000000000004,0.7041676760255785
36.52,0.7686892905052649
36.56,0.8231146203458624
36.6,0.7938140531726927
36.64,0.8605444713309928
36.68,0.9856200742053096
36.72,0.9334034577607592
36.76,0.9209043752228037
36.800000000000004,1.0192697373499067
36.84,0.9999704183532642
36.88,1.0076786242081468
36.92,0.9620843977503862
36.96,0.9333277223967865
37.0,0.9303619093719415
37.04,0.9689847286888195
37.08,1.0058117516603087
37.12,0.953781726012436
37.160000000000004,0.9099259423788922
37.2,0.97376951185718
37.24,0.9190913197696853
37.28,1.0068283843662693
37.32,0.7921094511348372
37.36,0.7628624384114321
37.4,0.8690229843104086
37.44,0.6855273502013638
37.480000000000004,0.8214076137702425
37.52,0.675750283542376
37.56,0.7211054653564428
37.6,0.5923615630197797
37.64,0.46458520684720706
37.68,0.42901363667438935
37.72,0.4150759308297916
37.76,0.43493393483730264
37.800000000000004,0.3598053804884769
37.84,0.29350394524025847
37.88,0.19013159694161835
37.92,0.1900508149747615
37.96,0.03566963763991821
38.0,0.07670479214941212
38.04,-0.08471219662894489
38.08,-0.14431156984067262
38.12,-0.1168228607198193
38.160000000000004,-0.20491897085357835
38.2,-0.3931580924150917
38.24,-0.3952510152239012
38.28,-0.417262112623302
38.32,-0.5236371595653374
38.36,-0.4918594999829805
38.4,-0.5612560720535917
38.44,-0.6411946682266533
38.480000000000004,-0.6954345892364274
38.52,-0.8538604025344426
38.56,-0.7700066080923685
38.6,-0.8093056013856207
38.64,-0.7527007855095527
38.68,-0.9114791060676326
38.72,-0.8630398122761576
38.76,-0.9015192878364582
38.800000000000004,-0.874779075455098
38.84,-1.0033887893917655
38.88,-0.8793990217870213
38.92,-0.9256206860340765
38.96,-1.0336293791176536
39.0,-0.9912043462377333
39.04,-0.9506276972761684
39.08,-1.0382222118525202
39.12,-0.9547335568166968
39.160000000000004,-0.9109395238522284
39.2,-1.0420798888868075
39.24,-0.9830380476470062
39.28,-0.9863777687359226
39.32,-0.9287593102637404
39.36,-0.7335285005505776
39.4,-0.7971381572283858
39.44,-0.7711446814781343
39.480000000000004,-0.7803085475176824
39.52,-0.6849424755546872
39.56,-0.641995307502566
39.6,-0.5968722820718282
39.64,-0.5618506259514515
39.68,-0.5157853699995913
39.72,-0.44983544433417977
39.76,-0.3843728275204264
39.800000000000004,-0.33004982569113456
39.84,-0.31908345240062386
39.88,-0.17938376830726033
39.92,-0.1930831941854192
39.96,-0.03319373336029781
40.0,0.05512946822979114
40.04,0.10196581687045826
40.08,0.18289765471294278
